  ◈ indexing code graph…
  ✓ code graph: 0 symbols, 0 imports across 0 files (0 re-parsed, 0 unchanged this pass)
{"ts":1786345905686,"level":"warn","code":"agent.step.usage_incomplete","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":186,"role":"worker","provider":{"reviewed":"zai","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"model":{"reviewed":"unknown","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"reason":"provider_error","duration_ms":780,"retries":3,"recovered":false}}
{"ts":1786345905686,"type":"usage_incomplete","role":"worker","provider":"zai","model":"unknown","reason":"provider_error","duration_ms":780,"retries":3}
{"ts":1786345908075,"type":"usage_incomplete","role":"worker","provider":"zai","model":"unknown","reason":"provider_error","duration_ms":749,"retries":4}
{"ts":1786345908075,"level":"warn","code":"agent.step.usage_incomplete","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":187,"role":"worker","provider":{"reviewed":"zai","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"model":{"reviewed":"unknown","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"reason":"provider_error","duration_ms":749,"retries":4,"recovered":false}}
{"ts":1786345912428,"level":"warn","code":"agent.step.usage_incomplete","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":188,"role":"worker","provider":{"reviewed":"zai","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"model":{"reviewed":"unknown","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"reason":"provider_error","duration_ms":772,"retries":5,"recovered":false}}
{"ts":1786345912428,"type":"usage_incomplete","role":"worker","provider":"zai","model":"unknown","reason":"provider_error","duration_ms":772,"retries":5}
{"ts":1786345915072,"type":"usage_incomplete","role":"worker","provider":"zai","model":"unknown","reason":"provider_error","duration_ms":780,"retries":6}
{"ts":1786345915072,"type":"retries_exhausted","turn_instance":0,"attempts":7,"reasons":["provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","provider rate limited: Z.ai HTTP 429: Rate limit reached for requests"],"retryable":true}
{"ts":1786345915072,"type":"error","message":"provider rate limited: Z.ai HTTP 429: Rate limit reached for requests","retryable":true}
{"ts":1786345915072,"level":"warn","code":"agent.step.usage_incomplete","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":189,"role":"worker","provider":{"reviewed":"zai","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"model":{"reviewed":"unknown","note":"a provider/model identifier chosen by the operator in settings, on the command line, or from the shipped catalog; never model output, file content, or a path — and the one field a benchmark log is useless without"},"reason":"provider_error","duration_ms":780,"retries":6,"recovered":false}}
{"ts":1786345915072,"level":"error","code":"agent.model.retries_exhausted","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":190,"turn":0,"attempts":7,"retryable":true}}
{"ts":1786345915072,"level":"error","code":"agent.error","target":"stella::diag_bridge","cx":{"turn":0,"step":1},"fields":{"seq":191,"retryable":true}}
stella: model call failed: provider rate limited: Z.ai HTTP 429: Rate limit reached for requests
{"schema_version":1,"status":"error","text":null,"reason":"model call failed: provider rate limited: Z.ai HTTP 429: Rate limit reached for requests"}
stella: diagnostics: /app/.stella/private/crash-1786345915101.jsonl (safe to attach — no prompts, paths, or model output)
